953304055337668608,130791303
953304055337668608,1045009031922880512
953304055337668608,1327092974
953304055337668608,1051131832081764354
953304055337668608,1229672656720605185
953304055337668608,53831508
953304055337668608,776402106
953304055337668608,29584571
953304055337668608,103167893
953304055337668608,135824198
953304055337668608,806657284604628992
953304055337668608,71089109
953304055337668608,427721312
953304055337668608,15130589
953304055337668608,748668805
953304055337668608,27794232
953304055337668608,1548
953304055337668608,1232754194479796230
953304055337668608,2394678300
953304055337668608,932752158
953304055337668608,872967754130874372
953304055337668608,891019569162313730
953304055337668608,2373683394
953304055337668608,249665093
953304055337668608,3305840496
953304055337668608,19482857
953304055337668608,2434848546
953304055337668608,1029740661249982464
953304055337668608,2704427049
953304055337668608,2174482088
953304055337668608,1339518313
953304055337668608,1232256466704142336
953304055337668608,87226950
953304055337668608,119965940
953304055337668608,745109360813047810
953304055337668608,1106952071524372480
953304055337668608,21497527
953304055337668608,1226275931611942913
953304055337668608,136088911
953304055337668608,975069149289373697
953304055337668608,1175331685346488320
953304055337668608,916735129682272256
953304055337668608,727719655
953304055337668608,994321702313250818
953304055337668608,1174557545358192641
953304055337668608,958170488513159168
953304055337668608,54935347
953304055337668608,348925658
953304055337668608,46162221
953304055337668608,1022944014205689857
953304055337668608,390386118
953304055337668608,1492189447
953304055337668608,12033542
953304055337668608,1003676248491610118
953304055337668608,3355661
953304055337668608,983285068025167872
953304055337668608,22344824
953304055337668608,15972080
953304055337668608,428058083
953304055337668608,15714104
953304055337668608,2361141498
953304055337668608,212187685
953304055337668608,815211344127492097
953304055337668608,292389011
953304055337668608,36104435
953304055337668608,231008773
953304055337668608,264742961
953304055337668608,8870242
953304055337668608,10700952
953304055337668608,18326200
953304055337668608,153158056
953304055337668608,779809616012140545
953304055337668608,2335363536
953304055337668608,923271823189598213
953304055337668608,256900512
953304055337668608,46066476
953304055337668608,1222641804635447297
953304055337668608,872449766931800064
953304055337668608,166584623
953304055337668608,1222952756874485771
953304055337668608,21594615
953304055337668608,1157972928354488320
953304055337668608,1142047961779724288
953304055337668608,15241897
953304055337668608,74129471
953304055337668608,76149180
953304055337668608,14826965
953304055337668608,15040566
953304055337668608,85556721
953304055337668608,1181597260972462081
953304055337668608,338472060
953304055337668608,827661113156390912
953304055337668608,471550563
953304055337668608,224653586
953304055337668608,490512649
953304055337668608,151130284
953304055337668608,1352100367
953304055337668608,199238295
953304055337668608,1139157627525578752
953304055337668608,386505090
953304055337668608,45556777
953304055337668608,1126337119264182274
953304055337668608,1164393435786334209
953304055337668608,45297280
953304055337668608,887257803555000320
953304055337668608,396468495
953304055337668608,1219800504
953304055337668608,924375731098054657
953304055337668608,3722156354
953304055337668608,1941391128
953304055337668608,1116684883148058626
953304055337668608,994992625093558272
953304055337668608,273520144
953304055337668608,77516597
953304055337668608,2838207780
953304055337668608,905791322430128132
953304055337668608,38732745
953304055337668608,137445205
953304055337668608,42190050
953304055337668608,1073396387880943621
953304055337668608,171844064
953304055337668608,4485984275
953304055337668608,885091404308938756
953304055337668608,9851562
953304055337668608,14540026
953304055337668608,30876683
953304055337668608,4759631
953304055337668608,1201068631813165056
953304055337668608,4267952182
953304055337668608,150655553
953304055337668608,134050144
953304055337668608,190474069
953304055337668608,553699472
953304055337668608,215568620
953304055337668608,17628591
953304055337668608,1036682963625406464
953304055337668608,2806000111
953304055337668608,547605130
953304055337668608,1069564238371409923
953304055337668608,87717624
953304055337668608,911468199954104320
953304055337668608,1085809950239088646
953304055337668608,31318889
953304055337668608,155005569
953304055337668608,119641678
953304055337668608,1031513797956055040
953304055337668608,1143934286757683201
953304055337668608,252907811
953304055337668608,988740482002968577
953304055337668608,239581027
953304055337668608,6686242
953304055337668608,1029334951932686336
953304055337668608,775773068555849728
953304055337668608,1068547920
953304055337668608,744384780
953304055337668608,395367768
953304055337668608,819927704850038785
953304055337668608,3088416068
953304055337668608,8543352
953304055337668608,15322236
953304055337668608,146287709
953304055337668608,4997711
953304055337668608,1016158177702760454
953304055337668608,7156982
953304055337668608,909448958136672256
953304055337668608,2739826012
953304055337668608,338488801
953304055337668608,253939528
953304055337668608,13587572
953304055337668608,1149887457355128834
953304055337668608,2322843302
953304055337668608,492797205
953304055337668608,723565590
953304055337668608,1108256302130565120
953304055337668608,53388766
953304055337668608,2949210155
953304055337668608,20900329
953304055337668608,198699527
953304055337668608,830189156827541510
953304055337668608,3649181
953304055337668608,110198955
953304055337668608,2530573304
953304055337668608,618524601
953304055337668608,3221069440
953304055337668608,1156698937358790657
953304055337668608,69296987
953304055337668608,889269338410295296
953304055337668608,202087082
953304055337668608,16284661
953304055337668608,707484470392332288
953304055337668608,6376672
953304055337668608,1033901239
953304055337668608,1627698188
953304055337668608,17396472
953304055337668608,582629801
953304055337668608,17638298
953304055337668608,419524683
953304055337668608,2611802689
953304055337668608,11547582
953304055337668608,254632531
953304055337668608,4318561
953304055337668608,446788413
953304055337668608,14620747
953304055337668608,199664730
